Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2025-10-25 10:48,Fall Easterns,UNCW Alumni,236,O,1,4,Offense,Catch,Conley,Peter,,,Alex,Brady,Reed,John P,Conley,Jackson,Zac,,,,,,,,,,,,,,,,,,,,,,564
2025-10-25 10:48,Fall Easterns,UNCW Alumni,236,O,1,4,Offense,Catch,Peter,John P,,,Alex,Brady,Reed,John P,Conley,Jackson,Zac,,,,,,,,,,,,,,,,,,,,,,572
2025-10-25 10:48,Fall Easterns,UNCW Alumni,236,O,1,4,Offense,Throwaway,John P,Anonymous,,,Alex,Brady,Reed,John P,Conley,Jackson,Zac,,,,,,,,,,,,,,,,,,,,,,578
2025-10-25 10:48,Fall Easterns,UNCW Alumni,236,O,1,4,Defense,Throwaway,,,Anonymous,,Alex,Brady,Reed,John P,Conley,Jackson,Zac,,,,,,,,,,,,,,,,,,,,,,599
2025-10-25 10:48,Fall Easterns,UNCW Alumni,236,O,1,4,Offense,Catch,Alex,Jackson,,,Alex,Brady,Reed,John P,Conley,Jackson,Zac,,,,,,,,,,,,,,,,,,,,,,614
2025-10-25 10:48,Fall Easterns,UNCW Alumni,236,O,1,4,Offense,Catch,Jackson,Conley,,,Alex,Brady,Reed,John P,Conley,Jackson,Zac,,,,,,,,,,,,,,,,,,,,,,621
2025-10-25 10:48,Fall Easterns,UNCW Alumni,236,O,1,4,Offense,Catch,Conley,Zac,,,Alex,Brady,Reed,John P,Conley,Jackson,Zac,,,,,,,,,,,,,,,,,,,,,,627
2025-10-25 10:48,Fall Easterns,UNCW Alumni,236,O,1,4,Offense,Catch,Zac,Jackson,,,Alex,Brady,Reed,John P,Conley,Jackson,Zac,,,,,,,,,,,,,,,,,,,,,,631
2025-10-25 10:48,Fall Easterns,UNCW Alumni,236,O,1,4,Offense,Catch,Jackson,Zac,,,Alex,Brady,Reed,John P,Conley,Jackson,Zac,,,,,,,,,,,,,,,,,,,,,,637
2025-10-25 10:48,Fall Easterns,UNCW Alumni,236,O,1,4,Offense,Catch,Zac,John P,,,Alex,Brady,Reed,John P,Conley,Jackson,Zac,,,,,,,,,,,,,,,,,,,,,,640
2025-10-25 10:48,Fall Easterns,UNCW Alumni,236,O,1,4,Offense,Catch,John P,Conley,,,Alex,Brady,Reed,John P,Conley,Jackson,Zac,,,,,,,,,,,,,,,,,,,,,,654
